401 	 Q0 	 FBIS3-18024          	 0       	 1,922.7993 	 lucene
401 	 Q0 	 FBIS4-55638          	 373     	 1,015.8977 	 lucene
401 	 Q0 	 FT922-4555           	 374     	 1,015.6496 	 lucene
401 	 Q0 	 FBIS3-15738          	 375     	 1,015.6428 	 lucene
401 	 Q0 	 FT942-13454          	 376     	 1,015.4015 	 lucene
401 	 Q0 	 FT923-2163           	 377     	 1,015.1100 	 lucene
401 	 Q0 	 FBIS4-17708          	 378     	 1,014.6592 	 lucene
401 	 Q0 	 FBIS4-66080          	 379     	 1,014.2039 	 lucene
401 	 Q0 	 FBIS4-34137          	 380     	 1,014.1671 	 lucene
401 	 Q0 	 LA091490-0080        	 381     	 1,014.1409 	 lucene
401 	 Q0 	 LA032390-0074        	 382     	 1,013.4174 	 lucene
401 	 Q0 	 FT941-15658          	 383     	 1,013.3944 	 lucene
401 	 Q0 	 FBIS3-50020          	 384     	 1,012.9109 	 lucene
401 	 Q0 	 FBIS3-49662          	 385     	 1,012.8679 	 lucene
401 	 Q0 	 FBIS4-18593          	 386     	 1,012.6158 	 lucene
401 	 Q0 	 FT933-3271           	 387     	 1,012.1896 	 lucene
401 	 Q0 	 FR940706-2-00090     	 388     	 1,011.7958 	 lucene
401 	 Q0 	 FBIS4-10990          	 389     	 1,011.0428 	 lucene
401 	 Q0 	 FT941-5393           	 390     	 1,010.4646 	 lucene
401 	 Q0 	 FT921-16410          	 391     	 1,010.4258 	 lucene
401 	 Q0 	 FR940719-2-00167     	 392     	 1,009.9860 	 lucene
401 	 Q0 	 FT924-3615           	 393     	 1,009.5924 	 lucene
401 	 Q0 	 FBIS3-38390          	 394     	 1,009.0214 	 lucene
401 	 Q0 	 FBIS4-7886           	 395     	 1,008.6536 	 lucene
401 	 Q0 	 FT932-6266           	 396     	 1,008.5578 	 lucene
401 	 Q0 	 LA033190-0072        	 397     	 1,008.4518 	 lucene
401 	 Q0 	 LA021990-0037        	 398     	 1,008.2471 	 lucene
401 	 Q0 	 FBIS4-40113          	 399     	 1,007.7928 	 lucene
401 	 Q0 	 FT942-5906           	 400     	 1,007.4371 	 lucene
401 	 Q0 	 FBIS3-35853          	 401     	 1,006.6323 	 lucene
401 	 Q0 	 FT923-3818           	 402     	 1,005.8375 	 lucene
401 	 Q0 	 FT933-10085          	 403     	 1,005.8066 	 lucene
401 	 Q0 	 FBIS4-19996          	 404     	 1,005.7596 	 lucene
401 	 Q0 	 FT943-15609          	 405     	 1,005.0560 	 lucene
401 	 Q0 	 FBIS4-6832           	 406     	 1,004.8666 	 lucene
401 	 Q0 	 FBIS4-33075          	 407     	 1,003.4221 	 lucene
401 	 Q0 	 LA101790-0075        	 408     	 1,003.2655 	 lucene
401 	 Q0 	 LA011490-0070        	 409     	 1,003.2350 	 lucene
401 	 Q0 	 FBIS3-36471          	 410     	 1,002.7170 	 lucene
401 	 Q0 	 FT933-4337           	 411     	 1,002.6664 	 lucene
401 	 Q0 	 LA050690-0109        	 412     	 1,002.5876 	 lucene
401 	 Q0 	 FBIS4-43433          	 413     	 1,001.8843 	 lucene
401 	 Q0 	 FBIS4-55769          	 414     	 1,001.6537 	 lucene
401 	 Q0 	 FBIS3-8720           	 415     	 1,001.6508 	 lucene
401 	 Q0 	 FT931-8925           	 416     	 1,001.6420 	 lucene
401 	 Q0 	 FR941104-2-00089     	 417     	 1,001.5334 	 lucene
401 	 Q0 	 FT942-12704          	 418     	 1,001.3298 	 lucene
401 	 Q0 	 FR941205-0-00029     	 419     	 1,001.2531 	 lucene
401 	 Q0 	 FBIS4-54799          	 420     	 1,000.9185 	 lucene
401 	 Q0 	 FBIS3-46049          	 421     	 1,000.8643 	 lucene
401 	 Q0 	 FBIS3-50129          	 422     	 1,000.4244 	 lucene
401 	 Q0 	 FBIS4-42630          	 423     	 1,000.2915 	 lucene
401 	 Q0 	 FT924-2188           	 424     	 1,000.1081 	 lucene
401 	 Q0 	 FBIS3-39275          	 425     	 999.0059 	 lucene
401 	 Q0 	 LA020789-0133        	 426     	 998.5703 	 lucene
401 	 Q0 	 FBIS3-36375          	 427     	 997.5818 	 lucene
401 	 Q0 	 FBIS4-17420          	 428     	 997.3065 	 lucene
401 	 Q0 	 FT921-4817           	 429     	 995.9969 	 lucene
401 	 Q0 	 FBIS4-41289          	 430     	 995.8387 	 lucene
401 	 Q0 	 LA021690-0164        	 431     	 995.7534 	 lucene
401 	 Q0 	 FBIS4-64475          	 432     	 995.3216 	 lucene
401 	 Q0 	 FBIS4-50183          	 433     	 995.0718 	 lucene
401 	 Q0 	 FBIS3-19905          	 434     	 994.6056 	 lucene
401 	 Q0 	 FBIS3-30943          	 435     	 994.3026 	 lucene
401 	 Q0 	 FBIS4-17117          	 436     	 994.0857 	 lucene
401 	 Q0 	 FBIS4-42301          	 437     	 993.9666 	 lucene
401 	 Q0 	 FT924-15541          	 438     	 993.9477 	 lucene
401 	 Q0 	 FT942-6592           	 439     	 993.8593 	 lucene
401 	 Q0 	 FR940920-2-00019     	 440     	 993.8119 	 lucene
401 	 Q0 	 FT924-7483           	 441     	 993.6033 	 lucene
401 	 Q0 	 FBIS4-34124          	 442     	 993.5958 	 lucene
401 	 Q0 	 FT924-2233           	 443     	 993.4282 	 lucene
401 	 Q0 	 FBIS3-58948          	 444     	 992.0873 	 lucene
401 	 Q0 	 FBIS3-55237          	 445     	 991.5173 	 lucene
401 	 Q0 	 FBIS4-17044          	 446     	 990.6183 	 lucene
401 	 Q0 	 FBIS3-42965          	 447     	 990.4238 	 lucene
401 	 Q0 	 FBIS3-61401          	 448     	 988.7055 	 lucene
401 	 Q0 	 FBIS3-48415          	 449     	 988.4340 	 lucene
401 	 Q0 	 FBIS4-61912          	 450     	 987.8568 	 lucene
401 	 Q0 	 FBIS4-64273          	 451     	 987.5793 	 lucene
401 	 Q0 	 FBIS3-50310          	 452     	 987.4589 	 lucene
401 	 Q0 	 FT934-12751          	 453     	 987.0485 	 lucene
401 	 Q0 	 FT931-13954          	 454     	 986.6390 	 lucene
401 	 Q0 	 FBIS4-30789          	 455     	 986.3317 	 lucene
401 	 Q0 	 FBIS4-2661           	 456     	 986.1756 	 lucene
401 	 Q0 	 FT921-10372          	 457     	 986.1349 	 lucene
401 	 Q0 	 FBIS4-18917          	 458     	 986.0992 	 lucene
401 	 Q0 	 FBIS3-30233          	 459     	 985.3705 	 lucene
401 	 Q0 	 FBIS3-52736          	 460     	 985.2988 	 lucene
401 	 Q0 	 FT923-3799           	 461     	 985.0547 	 lucene
401 	 Q0 	 FBIS4-16234          	 462     	 984.8757 	 lucene
401 	 Q0 	 FBIS4-64960          	 463     	 984.6049 	 lucene
401 	 Q0 	 FBIS4-39358          	 464     	 984.4372 	 lucene
401 	 Q0 	 FBIS4-31747          	 465     	 984.3027 	 lucene
401 	 Q0 	 FBIS4-42070          	 466     	 984.1970 	 lucene
401 	 Q0 	 FT933-14740          	 467     	 983.9985 	 lucene
401 	 Q0 	 FT944-8163           	 468     	 983.9282 	 lucene
401 	 Q0 	 FR940811-2-00104     	 469     	 983.6081 	 lucene
401 	 Q0 	 FBIS3-13197          	 470     	 983.0782 	 lucene
401 	 Q0 	 FBIS4-34168          	 471     	 983.0191 	 lucene
401 	 Q0 	 LA100590-0054        	 472     	 982.9668 	 lucene
401 	 Q0 	 FBIS4-9865           	 473     	 982.8090 	 lucene
401 	 Q0 	 LA101889-0072        	 474     	 982.7310 	 lucene
401 	 Q0 	 FT942-7368           	 475     	 982.7094 	 lucene
401 	 Q0 	 FT934-13644          	 476     	 982.7047 	 lucene
401 	 Q0 	 FBIS3-20099          	 477     	 982.2501 	 lucene
401 	 Q0 	 FBIS3-16466          	 478     	 981.9124 	 lucene
401 	 Q0 	 FBIS4-11117          	 479     	 981.7977 	 lucene
401 	 Q0 	 FBIS4-20130          	 480     	 981.6218 	 lucene
401 	 Q0 	 LA091190-0010        	 481     	 981.3385 	 lucene
401 	 Q0 	 FBIS3-31224          	 482     	 980.9839 	 lucene
401 	 Q0 	 FR940324-2-00072     	 483     	 980.8750 	 lucene
401 	 Q0 	 FBIS3-44217          	 484     	 980.7894 	 lucene
401 	 Q0 	 FBIS4-18412          	 485     	 980.7106 	 lucene
401 	 Q0 	 FT943-2939           	 486     	 980.3989 	 lucene
401 	 Q0 	 FT931-2393           	 487     	 980.1790 	 lucene
401 	 Q0 	 FBIS3-31067          	 488     	 980.0626 	 lucene
401 	 Q0 	 FT943-4660           	 489     	 979.2662 	 lucene
401 	 Q0 	 FT922-13996          	 490     	 978.7296 	 lucene
401 	 Q0 	 FT942-17612          	 491     	 978.6656 	 lucene
401 	 Q0 	 FT932-5627           	 492     	 978.6270 	 lucene
401 	 Q0 	 FT923-2295           	 493     	 978.2630 	 lucene
401 	 Q0 	 FBIS3-39506          	 494     	 977.8794 	 lucene
401 	 Q0 	 FBIS4-64744          	 495     	 977.8745 	 lucene
401 	 Q0 	 FBIS3-18364          	 496     	 977.6516 	 lucene
401 	 Q0 	 FT921-2778           	 497     	 977.5242 	 lucene
401 	 Q0 	 FBIS3-46454          	 498     	 977.3273 	 lucene
401 	 Q0 	 FBIS3-45511          	 499     	 977.2090 	 lucene
401 	 Q0 	 FT943-4411           	 500     	 977.1258 	 lucene
401 	 Q0 	 FT942-7966           	 501     	 976.9489 	 lucene
401 	 Q0 	 FT931-7111           	 502     	 976.9290 	 lucene
401 	 Q0 	 FBIS3-15388          	 503     	 976.6460 	 lucene
401 	 Q0 	 FBIS4-43420          	 504     	 976.6299 	 lucene
401 	 Q0 	 FBIS3-49468          	 505     	 976.3208 	 lucene
401 	 Q0 	 FBIS3-58636          	 506     	 975.8997 	 lucene
401 	 Q0 	 FR941027-1-00011     	 507     	 975.3196 	 lucene
401 	 Q0 	 FBIS4-17749          	 508     	 974.8369 	 lucene
401 	 Q0 	 FBIS4-42516          	 509     	 974.8350 	 lucene
401 	 Q0 	 FBIS4-68773          	 510     	 974.7219 	 lucene
401 	 Q0 	 FBIS4-43507          	 511     	 974.5090 	 lucene
401 	 Q0 	 FT942-4770           	 512     	 974.3353 	 lucene
401 	 Q0 	 FT923-2871           	 513     	 974.2792 	 lucene
401 	 Q0 	 LA022490-0167        	 514     	 974.2706 	 lucene
401 	 Q0 	 FBIS4-63833          	 515     	 974.1713 	 lucene
401 	 Q0 	 LA050789-0068        	 516     	 973.5495 	 lucene
401 	 Q0 	 FT921-725            	 517     	 973.5295 	 lucene
401 	 Q0 	 FBIS4-20148          	 518     	 973.1248 	 lucene
401 	 Q0 	 FBIS3-20182          	 519     	 972.4736 	 lucene
401 	 Q0 	 FBIS3-61151          	 520     	 972.1084 	 lucene
401 	 Q0 	 FBIS3-61215          	 521     	 972.1084 	 lucene
401 	 Q0 	 FT931-11668          	 522     	 971.7537 	 lucene
401 	 Q0 	 FBIS3-20179          	 523     	 971.5225 	 lucene
401 	 Q0 	 FBIS4-18760          	 524     	 970.6705 	 lucene
401 	 Q0 	 FBIS3-46269          	 525     	 970.6514 	 lucene
401 	 Q0 	 LA100189-0196        	 526     	 970.4982 	 lucene
401 	 Q0 	 LA061590-0122        	 527     	 969.7502 	 lucene
401 	 Q0 	 FBIS4-65335          	 528     	 969.5350 	 lucene
401 	 Q0 	 FBIS3-30706          	 529     	 969.3378 	 lucene
401 	 Q0 	 FR940324-1-00019     	 530     	 969.2954 	 lucene
401 	 Q0 	 FBIS4-19989          	 531     	 969.0648 	 lucene
401 	 Q0 	 FBIS3-32355          	 532     	 968.8486 	 lucene
401 	 Q0 	 FBIS4-43366          	 533     	 968.8486 	 lucene
401 	 Q0 	 FBIS3-7896           	 534     	 968.7311 	 lucene
401 	 Q0 	 FBIS4-7690           	 535     	 968.5051 	 lucene
401 	 Q0 	 FR940825-1-00096     	 536     	 968.4229 	 lucene
401 	 Q0 	 FBIS3-54488          	 537     	 968.1300 	 lucene
401 	 Q0 	 FBIS3-58942          	 538     	 968.0643 	 lucene
401 	 Q0 	 FBIS4-65825          	 539     	 967.8080 	 lucene
401 	 Q0 	 FT931-8007           	 540     	 967.4559 	 lucene
401 	 Q0 	 FBIS4-45788          	 541     	 967.2190 	 lucene
401 	 Q0 	 FBIS4-42756          	 542     	 967.2190 	 lucene
401 	 Q0 	 LA032990-0214        	 543     	 967.1699 	 lucene
401 	 Q0 	 LA022189-0120        	 544     	 967.1083 	 lucene
401 	 Q0 	 FBIS3-39115          	 545     	 967.0861 	 lucene
401 	 Q0 	 FBIS3-27598          	 546     	 966.7157 	 lucene
401 	 Q0 	 FT933-13590          	 547     	 965.8349 	 lucene
401 	 Q0 	 FT933-15285          	 548     	 965.7877 	 lucene
401 	 Q0 	 FBIS4-68774          	 549     	 965.7607 	 lucene
401 	 Q0 	 LA072290-0094        	 550     	 965.7380 	 lucene
401 	 Q0 	 FBIS3-38209          	 551     	 965.6893 	 lucene
401 	 Q0 	 FT923-11069          	 552     	 965.5850 	 lucene
401 	 Q0 	 FBIS3-38300          	 553     	 965.5725 	 lucene
401 	 Q0 	 FBIS3-18940          	 554     	 965.5566 	 lucene
401 	 Q0 	 FR940817-0-00050     	 555     	 965.4005 	 lucene
401 	 Q0 	 FBIS3-13431          	 556     	 965.1283 	 lucene
401 	 Q0 	 LA090390-0102        	 557     	 964.9829 	 lucene
401 	 Q0 	 FBIS4-19742          	 558     	 964.2612 	 lucene
401 	 Q0 	 LA040790-0159        	 559     	 964.2412 	 lucene
401 	 Q0 	 FBIS4-8891           	 560     	 964.2385 	 lucene
401 	 Q0 	 FR940825-1-00088     	 561     	 964.2081 	 lucene
401 	 Q0 	 FBIS4-42133          	 562     	 964.1621 	 lucene
401 	 Q0 	 FBIS3-35793          	 563     	 963.9974 	 lucene
401 	 Q0 	 FBIS3-35803          	 564     	 963.9025 	 lucene
401 	 Q0 	 FT941-7838           	 565     	 963.3184 	 lucene
401 	 Q0 	 LA110990-0026        	 566     	 963.0234 	 lucene
401 	 Q0 	 LA072189-0046        	 567     	 962.4536 	 lucene
401 	 Q0 	 FT923-10834          	 568     	 962.4226 	 lucene
401 	 Q0 	 FBIS4-19129          	 569     	 961.9783 	 lucene
401 	 Q0 	 FBIS4-64258          	 570     	 961.6808 	 lucene
401 	 Q0 	 FBIS3-39366          	 571     	 961.6207 	 lucene
401 	 Q0 	 FT922-8658           	 572     	 961.3652 	 lucene
401 	 Q0 	 FT922-2274           	 573     	 961.3511 	 lucene
401 	 Q0 	 FBIS3-19604          	 574     	 961.3153 	 lucene
401 	 Q0 	 FBIS4-20197          	 575     	 960.1014 	 lucene
401 	 Q0 	 FBIS3-9549           	 576     	 959.6328 	 lucene
401 	 Q0 	 FR940825-1-00056     	 577     	 959.6273 	 lucene
401 	 Q0 	 FR940817-0-00060     	 578     	 959.4698 	 lucene
401 	 Q0 	 FT933-933            	 579     	 959.2356 	 lucene
401 	 Q0 	 LA111289-0073        	 580     	 959.0978 	 lucene
401 	 Q0 	 FBIS4-32276          	 581     	 958.9694 	 lucene
401 	 Q0 	 FT933-1203           	 582     	 958.5975 	 lucene
401 	 Q0 	 FBIS3-31620          	 583     	 958.5922 	 lucene
401 	 Q0 	 FBIS3-22835          	 584     	 958.2501 	 lucene
401 	 Q0 	 FBIS3-39453          	 585     	 958.2501 	 lucene
401 	 Q0 	 FBIS3-8571           	 586     	 957.8835 	 lucene
401 	 Q0 	 FBIS4-24702          	 587     	 957.8531 	 lucene
401 	 Q0 	 FT924-3284           	 588     	 957.2484 	 lucene
401 	 Q0 	 FR940617-2-00162     	 589     	 957.1447 	 lucene
401 	 Q0 	 FBIS4-63049          	 590     	 957.0328 	 lucene
401 	 Q0 	 FBIS3-59212          	 591     	 956.6811 	 lucene
401 	 Q0 	 FBIS3-31064          	 592     	 956.6592 	 lucene
401 	 Q0 	 FBIS3-58952          	 593     	 956.3091 	 lucene
401 	 Q0 	 FBIS3-38124          	 594     	 956.0576 	 lucene
401 	 Q0 	 FT932-12852          	 595     	 955.9789 	 lucene
401 	 Q0 	 FBIS3-59247          	 596     	 955.5920 	 lucene
401 	 Q0 	 FBIS3-15696          	 597     	 955.5762 	 lucene
401 	 Q0 	 FBIS3-30758          	 598     	 955.5607 	 lucene
401 	 Q0 	 FBIS3-18563          	 599     	 955.5098 	 lucene
401 	 Q0 	 LA070190-0092        	 600     	 954.9677 	 lucene
401 	 Q0 	 FBIS3-24149          	 601     	 954.7232 	 lucene
401 	 Q0 	 FT923-5236           	 602     	 954.6230 	 lucene
401 	 Q0 	 LA092390-0197        	 603     	 954.5479 	 lucene
401 	 Q0 	 LA101490-0063        	 604     	 954.5341 	 lucene
401 	 Q0 	 FBIS3-30362          	 605     	 954.4704 	 lucene
401 	 Q0 	 FBIS3-49022          	 606     	 954.3571 	 lucene
401 	 Q0 	 FT911-3580           	 607     	 954.1686 	 lucene
401 	 Q0 	 FR941205-0-00025     	 608     	 953.7704 	 lucene
401 	 Q0 	 FBIS3-8158           	 609     	 953.3832 	 lucene
401 	 Q0 	 LA061090-0195        	 610     	 952.6510 	 lucene
401 	 Q0 	 FBIS3-31314          	 611     	 952.5408 	 lucene
401 	 Q0 	 FBIS3-61291          	 612     	 952.0566 	 lucene
401 	 Q0 	 FBIS4-40901          	 613     	 951.6885 	 lucene
401 	 Q0 	 FR940825-1-00100     	 614     	 951.4434 	 lucene
401 	 Q0 	 FBIS4-40834          	 615     	 951.3517 	 lucene
401 	 Q0 	 FBIS3-57999          	 616     	 951.2592 	 lucene
401 	 Q0 	 FT931-12610          	 617     	 951.2471 	 lucene
401 	 Q0 	 FT932-4543           	 618     	 951.1106 	 lucene
401 	 Q0 	 FBIS3-16318          	 619     	 951.0532 	 lucene
401 	 Q0 	 LA053190-0071        	 620     	 950.8904 	 lucene
401 	 Q0 	 FBIS4-64979          	 621     	 950.8263 	 lucene
401 	 Q0 	 FT942-1030           	 622     	 950.6915 	 lucene
401 	 Q0 	 FBIS4-10342          	 623     	 950.5386 	 lucene
401 	 Q0 	 FT932-7476           	 624     	 950.3277 	 lucene
401 	 Q0 	 FBIS3-37697          	 625     	 950.3137 	 lucene
401 	 Q0 	 FBIS3-19765          	 626     	 949.4905 	 lucene
401 	 Q0 	 FT924-12222          	 627     	 948.4520 	 lucene
401 	 Q0 	 FBIS3-37490          	 628     	 948.3814 	 lucene
401 	 Q0 	 FBIS3-59443          	 629     	 948.3257 	 lucene
401 	 Q0 	 FBIS3-11121          	 630     	 948.3125 	 lucene
401 	 Q0 	 FBIS3-50378          	 631     	 948.1625 	 lucene
401 	 Q0 	 FBIS3-32762          	 632     	 947.9615 	 lucene
401 	 Q0 	 FBIS3-19651          	 633     	 947.8779 	 lucene
401 	 Q0 	 FT941-4010           	 634     	 947.8123 	 lucene
401 	 Q0 	 FBIS3-20297          	 635     	 947.7667 	 lucene
401 	 Q0 	 FBIS4-50026          	 636     	 947.7380 	 lucene
401 	 Q0 	 FT942-10420          	 637     	 947.5955 	 lucene
401 	 Q0 	 FBIS3-40795          	 638     	 946.9861 	 lucene
401 	 Q0 	 FBIS3-49895          	 639     	 946.8755 	 lucene
401 	 Q0 	 FBIS4-17077          	 640     	 946.8455 	 lucene
401 	 Q0 	 FBIS3-58722          	 641     	 946.0789 	 lucene
401 	 Q0 	 FBIS4-25420          	 642     	 945.3803 	 lucene
401 	 Q0 	 FBIS3-57306          	 643     	 945.3398 	 lucene
401 	 Q0 	 FBIS3-17437          	 644     	 945.2834 	 lucene
401 	 Q0 	 FBIS3-31745          	 645     	 945.1891 	 lucene
401 	 Q0 	 FR940805-0-00024     	 646     	 945.1765 	 lucene
401 	 Q0 	 FBIS4-10908          	 647     	 945.1598 	 lucene
401 	 Q0 	 FT923-6362           	 648     	 945.1211 	 lucene
401 	 Q0 	 FT944-5095           	 649     	 945.1154 	 lucene
401 	 Q0 	 FT944-9692           	 650     	 944.9265 	 lucene
401 	 Q0 	 LA012289-0096        	 651     	 944.8418 	 lucene
401 	 Q0 	 FT924-11066          	 652     	 944.7281 	 lucene
401 	 Q0 	 FT932-8398           	 653     	 944.6812 	 lucene
401 	 Q0 	 FBIS4-36726          	 654     	 944.5762 	 lucene
401 	 Q0 	 FBIS4-43034          	 655     	 944.4167 	 lucene
401 	 Q0 	 FT942-1213           	 656     	 944.2700 	 lucene
401 	 Q0 	 FBIS4-58335          	 657     	 943.7532 	 lucene
401 	 Q0 	 FBIS4-64331          	 658     	 943.7383 	 lucene
401 	 Q0 	 FR940516-2-00133     	 659     	 943.6863 	 lucene
401 	 Q0 	 FBIS3-20852          	 660     	 943.6139 	 lucene
401 	 Q0 	 FBIS4-18248          	 661     	 943.3098 	 lucene
401 	 Q0 	 FT944-14406          	 662     	 943.1998 	 lucene
401 	 Q0 	 FBIS4-42879          	 663     	 942.9479 	 lucene
401 	 Q0 	 FT932-11529          	 664     	 942.9199 	 lucene
401 	 Q0 	 FBIS3-37427          	 665     	 942.6969 	 lucene
401 	 Q0 	 FBIS4-11309          	 666     	 942.1957 	 lucene
401 	 Q0 	 FR940930-2-00003     	 667     	 942.0625 	 lucene
401 	 Q0 	 LA091789-0179        	 668     	 941.8788 	 lucene
401 	 Q0 	 FBIS4-51319          	 669     	 941.7747 	 lucene
401 	 Q0 	 FBIS4-8625           	 670     	 941.4498 	 lucene
401 	 Q0 	 FT941-12162          	 671     	 941.2973 	 lucene
401 	 Q0 	 LA020589-0077        	 672     	 941.1443 	 lucene
401 	 Q0 	 FBIS3-22431          	 673     	 941.0194 	 lucene
401 	 Q0 	 FBIS3-26436          	 674     	 941.0132 	 lucene
401 	 Q0 	 FBIS4-15359          	 675     	 940.6591 	 lucene
401 	 Q0 	 FR940825-1-00038     	 676     	 940.4699 	 lucene
401 	 Q0 	 FT942-6232           	 677     	 940.1801 	 lucene
401 	 Q0 	 FBIS4-15057          	 678     	 940.0733 	 lucene
401 	 Q0 	 LA012490-0004        	 679     	 938.4833 	 lucene
401 	 Q0 	 FT922-4437           	 680     	 938.4146 	 lucene
401 	 Q0 	 FT944-9693           	 681     	 938.3990 	 lucene
401 	 Q0 	 LA072989-0084        	 682     	 938.1912 	 lucene
401 	 Q0 	 FBIS4-8441           	 683     	 937.9218 	 lucene
401 	 Q0 	 FBIS3-33002          	 684     	 937.8354 	 lucene
401 	 Q0 	 FBIS3-9624           	 685     	 937.3260 	 lucene
401 	 Q0 	 FR940504-2-00014     	 686     	 936.8889 	 lucene
401 	 Q0 	 FR940511-2-00131     	 687     	 936.8033 	 lucene
401 	 Q0 	 FT922-6408           	 688     	 936.7734 	 lucene
401 	 Q0 	 LA070190-0130        	 689     	 936.4158 	 lucene
401 	 Q0 	 FBIS3-37016          	 690     	 935.9921 	 lucene
401 	 Q0 	 FBIS3-58937          	 691     	 935.5037 	 lucene
401 	 Q0 	 FBIS3-30642          	 692     	 935.2844 	 lucene
401 	 Q0 	 FBIS4-50806          	 693     	 935.2502 	 lucene
401 	 Q0 	 FBIS3-58776          	 694     	 935.1121 	 lucene
401 	 Q0 	 FBIS4-61961          	 695     	 934.8066 	 lucene
401 	 Q0 	 FT932-10152          	 696     	 934.6707 	 lucene
401 	 Q0 	 FBIS4-31058          	 697     	 934.3597 	 lucene
401 	 Q0 	 FT943-4783           	 698     	 934.2402 	 lucene
401 	 Q0 	 FBIS3-10445          	 699     	 934.1312 	 lucene
401 	 Q0 	 FBIS3-10476          	 700     	 934.1312 	 lucene
401 	 Q0 	 FT943-14989          	 701     	 934.0931 	 lucene
401 	 Q0 	 FT942-4763           	 702     	 933.6515 	 lucene
401 	 Q0 	 FBIS4-18876          	 703     	 933.6243 	 lucene
401 	 Q0 	 FT943-2813           	 704     	 933.0931 	 lucene
401 	 Q0 	 FBIS3-45236          	 705     	 932.6935 	 lucene
401 	 Q0 	 LA122189-0023        	 706     	 932.6470 	 lucene
401 	 Q0 	 FBIS4-16322          	 707     	 932.6375 	 lucene
401 	 Q0 	 FBIS4-1781           	 708     	 932.6353 	 lucene
401 	 Q0 	 FBIS4-44309          	 709     	 932.6305 	 lucene
401 	 Q0 	 FBIS4-26946          	 710     	 931.8173 	 lucene
401 	 Q0 	 FT933-6965           	 711     	 931.7616 	 lucene
401 	 Q0 	 FT943-5168           	 712     	 931.6441 	 lucene
